datetime,Consumption (kWh),temp,feelslike,dew,humidity,precip,precipprob,windgust,windspeed,winddir,sealevelpressure,cloudcover,solarradiation,solarenergy,uvindex,icon
2023-11-25 11:00:00,0.35,2.3,-0.4,-1.7,74.84,0.0,0.0,11.8,9.5,318.0,1022.2,1.7,297.0,1.1,3.0,clear-day
2023-11-25 12:00:00,0.15,3.6,0.6,-1.0,71.85,0.035,100.0,17.8,11.9,288.0,1021.9,0.0,311.0,1.1,3.0,rain
2023-11-25 13:00:00,0.45,4.3,1.7,-0.6,70.18,0.0,0.0,14.5,10.8,301.0,1021.4,0.0,287.0,1.0,3.0,clear-day
2023-11-25 14:00:00,0.14,4.5,1.9,-0.6,69.55,0.0,0.0,15.4,10.9,287.0,1021.1,0.0,169.0,0.6,2.0,clear-day
2023-11-25 15:00:00,0.15,3.9,1.6,-0.8,71.16,0.0,0.0,12.7,9.0,301.0,1020.9,0.0,21.0,0.1,0.0,clear-day
2023-11-25 16:00:00,0.14,2.4,0.0,-1.1,77.64,0.0,0.0,12.1,8.2,332.0,1021.1,8.4,9.0,0.0,0.0,clear-night
2023-11-25 17:00:00,0.14,1.3,-0.9,-1.3,82.81,0.0,0.0,9.4,7.2,322.0,1021.1,16.8,0.0,0.0,0.0,clear-night
2023-11-25 18:00:00,0.96,0.9,-1.3,-1.7,82.66,0.0,0.0,9.5,7.0,316.0,1021.0,19.9,0.0,0.0,0.0,clear-night
2023-11-25 19:00:00,0.15,0.7,-1.6,-1.8,83.52,0.0,0.0,8.0,7.0,317.0,1021.1,40.5,0.0,0.0,0.0,partly-cloudy-night
2023-11-25 20:00:00,0.38,0.6,-1.7,-1.6,85.22,0.0,0.0,8.4,7.0,330.0,1021.0,60.4,0.0,0.0,0.0,partly-cloudy-night
2023-11-25 21:00:00,0.18,0.6,-1.4,-1.7,84.87,0.0,0.0,8.2,6.2,320.0,1020.7,60.4,0.0,0.0,0.0,partly-cloudy-night
2023-11-25 22:00:00,0.5,0.3,-2.0,-1.7,86.13,0.0,0.0,8.6,6.9,310.0,1020.7,28.1,0.0,0.0,0.0,partly-cloudy-night
2023-11-25 23:00:00,0.14,0.0,-2.5,-1.7,88.05,0.0,0.0,9.0,7.3,328.0,1020.4,48.5,0.0,0.0,0.0,partly-cloudy-night
2023-11-26 00:00:00,0.42,0.4,-1.4,-1.7,85.97,0.0,0.0,8.7,5.7,295.0,1020.1,81.5,0.0,0.0,0.0,partly-cloudy-night
2023-11-26 01:00:00,0.13,0.6,-1.1,-1.7,84.56,0.0,0.0,7.6,5.6,320.0,1019.7,100.0,0.0,0.0,0.0,cloudy
2023-11-26 02:00:00,0.44,0.0,-2.3,-1.5,89.79,0.0,0.0,8.2,6.9,254.0,1019.4,100.0,0.0,0.0,0.0,cloudy
2023-11-26 03:00:00,0.13,0.3,-1.1,-1.2,89.71,0.0,0.0,7.1,4.8,229.0,1018.8,100.0,0.0,0.0,0.0,cloudy
2023-11-26 04:00:00,0.14,0.5,0.5,-1.2,87.92,0.0,0.0,6.6,4.8,342.0,1018.3,100.0,0.0,0.0,0.0,cloudy
2023-11-26 05:00:00,0.39,0.6,-1.2,-1.1,88.1,0.0,0.0,7.2,5.8,342.0,1017.9,100.0,0.0,0.0,0.0,cloudy
2023-11-26 06:00:00,0.14,0.7,-1.2,-0.9,88.61,0.0,0.0,7.7,6.0,235.0,1017.5,93.6,0.0,0.0,0.0,cloudy
2023-11-26 07:00:00,0.14,0.7,-0.8,-0.9,89.58,0.0,0.0,7.1,5.0,168.0,1017.0,100.0,0.0,0.0,0.0,cloudy
2023-11-26 08:00:00,0.14,0.6,-1.6,-0.8,90.35,0.0,0.0,9.0,6.6,210.0,1016.7,100.0,11.0,0.0,0.0,cloudy
2023-11-26 09:00:00,0.14,0.9,-1.3,-0.4,90.63,0.0,0.0,9.9,7.0,200.0,1016.6,95.9,54.0,0.2,1.0,cloudy
2023-11-26 10:00:00,0.39,2.1,-0.1,0.3,87.85,0.0,0.0,10.9,7.7,204.0,1016.0,97.9,53.0,0.2,1.0,cloudy
2023-11-26 11:00:00,0.15,3.1,1.1,0.5,83.44,0.0,0.0,11.5,7.1,200.0,1015.4,100.0,152.0,0.5,2.0,cloudy
2023-11-26 12:00:00,0.14,3.6,1.6,0.8,82.19,0.0,0.0,11.8,7.6,210.0,1014.6,100.0,97.0,0.3,1.0,cloudy
2023-11-26 13:00:00,0.15,3.7,1.2,1.3,84.35,0.0,0.0,15.5,9.5,218.0,1013.8,100.0,78.0,0.3,1.0,cloudy
2023-11-26 14:00:00,1.4,4.1,2.4,1.8,85.12,0.0,0.0,11.2,7.1,210.0,1012.9,100.0,46.0,0.2,0.0,cloudy
2023-11-26 15:00:00,1.42,4.1,2.4,2.2,87.85,0.0,0.0,8.8,6.7,162.0,1012.0,100.0,32.0,0.1,0.0,cloudy
2023-11-26 16:00:00,1.29,3.9,2.4,2.5,90.52,0.0,0.0,11.1,6.3,34.0,1011.3,100.0,0.0,0.0,0.0,cloudy
2023-11-26 17:00:00,0.69,3.5,1.8,2.7,94.17,0.0,0.0,10.8,6.8,155.0,1010.5,85.6,0.0,0.0,0.0,partly-cloudy-night
2023-11-26 18:00:00,0.14,3.5,2.2,2.8,95.62,0.0,0.0,8.9,5.3,171.0,1009.8,100.0,0.0,0.0,0.0,cloudy
2023-11-26 19:00:00,0.73,3.5,2.0,3.0,96.11,0.0,0.0,9.9,6.3,179.0,1009.2,100.0,0.0,0.0,0.0,cloudy
2023-11-26 20:00:00,1.16,3.5,2.4,3.0,96.41,0.0,0.0,7.8,5.1,350.0,1008.5,100.0,0.0,0.0,0.0,cloudy
2023-11-26 21:00:00,0.73,3.8,3.8,3.3,96.93,0.0,0.0,6.0,4.1,199.0,1007.6,100.0,0.0,0.0,0.0,cloudy
2023-11-26 22:00:00,0.18,4.0,4.0,3.6,97.05,0.0,0.0,3.4,1.2,172.0,1006.7,100.0,0.0,0.0,0.0,cloudy
2023-11-26 23:00:00,0.29,4.4,4.4,3.9,97.06,0.284,100.0,3.0,2.0,146.0,1005.7,100.0,0.0,0.0,0.0,rain
2023-11-27 00:00:00,0.17,4.7,4.7,4.4,97.69,0.537,100.0,3.2,2.2,152.0,1004.6,100.0,0.0,0.0,0.0,rain
2023-11-27 01:00:00,0.17,4.5,4.5,4.2,97.99,0.503,100.0,4.5,2.3,121.0,1003.6,100.0,0.0,0.0,0.0,rain
2023-11-27 02:00:00,0.17,4.5,4.5,4.2,97.94,0.794,100.0,6.2,3.1,316.0,1002.7,100.0,0.0,0.0,0.0,rain
2023-11-27 03:00:00,0.16,4.2,4.2,4.0,98.39,1.312,100.0,4.1,2.8,192.0,1001.9,100.0,0.0,0.0,0.0,rain
2023-11-27 04:00:00,0.29,4.2,4.2,4.0,98.81,1.691,100.0,3.1,1.9,137.0,1001.0,100.0,0.0,0.0,0.0,rain
2023-11-27 05:00:00,0.16,3.3,3.3,3.3,99.34,2.0,100.0,7.0,4.4,12.0,1000.4,100.0,0.0,0.0,0.0,rain
2023-11-27 06:00:00,0.15,3.5,1.9,3.4,99.34,1.629,100.0,9.9,6.5,1.0,999.9,100.0,0.0,0.0,0.0,rain
2023-11-27 07:00:00,1.82,3.4,0.8,3.3,99.34,2.312,100.0,14.9,9.6,21.0,999.7,100.0,0.0,0.0,0.0,rain
2023-11-27 08:00:00,0.44,3.4,0.1,3.3,99.15,1.441,100.0,21.1,13.2,8.0,999.7,100.0,0.0,0.0,0.0,rain
2023-11-27 09:00:00,0.15,3.1,-1.0,2.8,98.22,2.853,100.0,25.9,17.5,32.0,1000.1,100.0,21.0,0.1,0.0,rain
2023-11-27 10:00:00,0.15,2.7,-1.7,2.4,98.35,1.53,100.0,27.2,18.7,34.0,1000.4,100.0,26.0,0.1,0.0,rain
2023-11-27 11:00:00,0.14,2.4,-1.3,1.9,96.75,1.717,100.0,22.9,14.4,25.0,1000.7,100.0,21.0,0.1,0.0,rain
2023-11-27 12:00:00,0.47,2.8,-0.5,2.5,97.46,0.473,100.0,17.9,12.9,344.0,1000.9,100.0,36.0,0.1,0.0,rain
2023-11-27 13:00:00,0.14,3.1,-0.3,2.7,97.41,0.155,100.0,20.5,13.7,331.0,1001.1,100.0,57.0,0.2,1.0,rain
2023-11-27 14:00:00,0.13,3.6,0.3,3.0,96.0,0.0,0.0,21.3,13.5,327.0,1001.4,100.0,36.0,0.1,0.0,cloudy
2023-11-27 15:00:00,0.14,3.9,0.4,3.4,96.0,0.0,0.0,23.3,15.3,331.0,1001.8,100.0,12.0,0.0,0.0,cloudy
2023-11-27 16:00:00,0.13,4.2,0.6,3.3,93.53,0.0,0.0,24.1,16.6,333.0,1002.2,96.6,0.0,0.0,0.0,cloudy
2023-11-27 17:00:00,1.42,4.3,0.8,3.5,94.27,0.034,100.0,27.7,16.1,342.0,1002.9,100.0,0.0,0.0,0.0,rain
2023-11-27 18:00:00,0.54,4.3,0.4,3.6,95.18,0.0,0.0,27.5,18.2,352.0,1003.6,100.0,0.0,0.0,0.0,cloudy
2023-11-27 19:00:00,0.18,4.2,0.5,3.4,94.47,0.023,100.0,25.7,16.8,350.0,1004.4,100.0,0.0,0.0,0.0,rain
2023-11-27 20:00:00,1.44,4.0,0.3,3.1,94.22,0.0,0.0,22.7,16.1,338.0,1005.1,98.3,0.0,0.0,0.0,cloudy
2023-11-27 21:00:00,0.16,3.9,0.4,3.1,94.7,0.0,0.0,24.8,15.0,332.0,1005.7,72.8,0.0,0.0,0.0,partly-cloudy-night
2023-11-27 22:00:00,0.58,4.0,0.3,3.3,95.3,0.0,0.0,25.3,16.3,354.0,1006.4,77.4,0.0,0.0,0.0,partly-cloudy-night
2023-11-27 23:00:00,0.17,4.1,0.4,3.6,97.04,0.203,100.0,25.3,16.5,14.0,1007.2,78.4,0.0,0.0,0.0,rain
2023-11-28 00:00:00,0.51,4.3,0.9,3.8,96.66,0.0,0.0,23.7,14.7,10.0,1008.2,100.0,0.0,0.0,0.0,cloudy
2023-11-28 01:00:00,0.13,4.3,0.7,3.5,95.05,0.035,100.0,25.4,16.2,26.0,1008.8,100.0,0.0,0.0,0.0,rain
2023-11-28 02:00:00,0.47,4.1,0.9,3.3,94.55,0.0,0.0,22.3,13.6,24.0,1009.6,88.5,0.0,0.0,0.0,partly-cloudy-night
2023-11-28 03:00:00,0.14,3.7,1.0,2.8,93.69,0.09,100.0,17.6,10.4,23.0,1010.4,100.0,0.0,0.0,0.0,rain
2023-11-28 04:00:00,0.13,3.4,0.6,2.7,94.93,0.0,0.0,16.2,11.0,354.0,1010.6,84.9,0.0,0.0,0.0,partly-cloudy-night
2023-11-28 05:00:00,0.14,2.6,0.0,1.9,95.37,0.034,100.0,12.6,9.2,358.0,1011.0,91.6,0.0,0.0,0.0,rain
2023-11-28 06:00:00,0.13,2.4,0.4,1.9,96.51,0.0,0.0,9.9,7.2,323.0,1011.2,93.3,0.0,0.0,0.0,cloudy
2023-11-28 07:00:00,0.97,1.9,-0.6,1.5,96.66,0.0,0.0,12.9,8.6,316.0,1011.5,56.4,0.0,0.0,0.0,partly-cloudy-night
2023-11-28 08:00:00,0.01,1.5,-1.2,1.0,96.4,0.0,0.0,12.5,9.0,322.0,1011.8,33.4,11.0,0.0,0.0,partly-cloudy-day
2023-11-28 09:00:00,0.14,1.4,-1.1,0.8,95.89,0.0,0.0,11.2,8.2,311.0,1011.9,14.0,105.0,0.4,1.0,clear-day
2023-11-28 10:00:00,0.56,2.4,-0.3,1.3,92.26,0.0,0.0,12.5,9.5,299.0,1011.9,8.2,207.0,0.7,2.0,clear-day
2023-11-28 11:00:00,0.11,3.7,1.4,2.0,88.45,0.0,0.0,12.8,8.8,323.0,1011.7,8.4,265.0,1.0,3.0,clear-day
2023-11-28 12:00:00,0.02,4.8,2.4,1.7,80.31,0.0,0.0,14.7,10.2,295.0,1011.0,0.0,292.0,1.1,3.0,clear-day
2023-11-28 13:00:00,0.01,5.4,2.6,1.3,74.89,0.0,0.0,17.7,13.2,286.0,1010.5,0.0,257.0,0.9,3.0,clear-day
2023-11-28 14:00:00,0.02,5.1,1.7,1.2,76.13,0.0,0.0,23.5,16.1,288.0,1010.2,21.1,160.0,0.6,2.0,partly-cloudy-day
2023-11-28 15:00:00,0.02,4.3,1.5,0.9,78.55,0.0,0.0,18.6,11.6,296.0,1010.1,59.0,23.0,0.1,0.0,partly-cloudy-day
2023-11-28 16:00:00,0.29,3.3,0.9,0.7,82.95,0.0,0.0,13.5,9.2,299.0,1009.9,58.3,0.0,0.0,0.0,partly-cloudy-night
2023-11-28 17:00:00,0.36,2.3,-0.3,0.5,87.63,0.0,0.0,13.2,9.1,311.0,1009.6,49.1,0.0,0.0,0.0,partly-cloudy-night
2023-11-28 18:00:00,1.53,2.0,-0.8,0.8,91.72,0.0,0.0,12.2,9.6,317.0,1009.3,77.4,0.0,0.0,0.0,partly-cloudy-night
2023-11-28 19:00:00,0.08,1.7,-1.4,0.8,93.4,0.105,100.0,15.2,10.8,294.0,1009.0,64.7,0.0,0.0,0.0,rain
2023-11-28 20:00:00,1.54,1.5,-2.1,0.9,95.54,0.0,0.0,17.0,12.4,281.0,1008.7,71.0,0.0,0.0,0.0,partly-cloudy-night
2023-11-28 21:00:00,0.46,1.1,-2.0,0.6,96.4,0.0,0.0,14.6,9.9,303.0,1008.5,67.4,0.0,0.0,0.0,partly-cloudy-night
2023-11-28 22:00:00,0.59,0.8,-2.4,0.4,97.3,0.0,0.0,14.8,10.2,302.0,1008.3,48.5,0.0,0.0,0.0,partly-cloudy-night
2023-11-28 23:00:00,0.41,0.4,-3.2,-0.6,92.93,0.0,0.0,14.7,11.7,310.0,1008.2,38.5,0.0,0.0,0.0,partly-cloudy-night
2023-11-29 00:00:00,0.36,-0.3,-3.3,-1.6,90.72,0.0,0.0,13.8,8.8,312.0,1008.0,19.4,0.0,0.0,0.0,clear-night
2023-11-29 01:00:00,0.02,-0.7,-4.0,-2.4,88.37,0.0,0.0,13.2,9.3,314.0,1007.9,5.0,0.0,0.0,0.0,clear-night
2023-11-29 02:00:00,0.05,-1.0,-4.1,-2.9,87.31,0.0,0.0,10.9,8.4,314.0,1007.7,18.3,0.0,0.0,0.0,clear-night
2023-11-29 03:00:00,0.14,-1.5,-4.5,-3.5,86.14,0.0,0.0,11.0,8.0,309.0,1007.4,16.8,0.0,0.0,0.0,clear-night
2023-11-29 04:00:00,0.43,-1.5,-4.9,-3.6,85.72,0.0,0.0,11.4,9.0,322.0,1006.9,16.8,0.0,0.0,0.0,clear-night
2023-11-29 05:00:00,0.14,-1.8,-5.2,-4.1,84.6,0.0,0.0,11.7,9.0,334.0,1006.7,16.8,0.0,0.0,0.0,clear-night
2023-11-29 06:00:00,0.57,-2.0,-5.4,-4.2,85.05,0.0,0.0,11.8,9.0,316.0,1006.4,16.8,0.0,0.0,0.0,clear-night
2023-11-29 07:00:00,1.64,-2.1,-6.0,-4.3,85.35,0.0,0.0,13.6,10.5,326.0,1006.3,16.8,0.0,0.0,0.0,clear-night
2023-11-29 08:00:00,0.14,-2.4,-5.8,-4.2,87.22,0.0,0.0,11.5,8.9,320.0,1006.2,16.8,9.0,0.0,0.0,clear-day
2023-11-29 09:00:00,0.44,-2.1,-5.7,-4.0,86.93,0.0,0.0,11.7,9.6,334.0,1006.3,16.8,114.0,0.4,1.0,clear-day
2023-11-29 10:00:00,0.14,-1.1,-4.3,-3.3,85.08,0.0,0.0,11.9,8.8,332.0,1006.0,17.1,172.0,0.6,2.0,clear-day
2023-11-29 11:00:00,1.38,0.1,-2.8,-2.6,82.14,0.0,0.0,11.5,8.8,304.0,1005.6,12.4,275.0,1.0,3.0,clear-day
2023-11-29 12:00:00,0.57,0.3,-2.8,-2.4,82.09,0.0,0.0,13.1,9.4,311.0,1005.1,11.4,285.0,1.0,3.0,clear-day
2023-11-29 13:00:00,0.14,1.1,-1.4,-2.1,79.39,0.022,100.0,13.3,7.9,312.0,1004.7,0.0,258.0,0.9,3.0,rain
2023-11-29 14:00:00,0.45,0.8,-1.8,-2.2,80.39,0.0,0.0,12.0,8.1,340.0,1004.3,0.0,70.0,0.3,1.0,clear-day
2023-11-29 15:00:00,0.14,0.9,-1.6,-2.1,79.83,0.0,0.0,11.7,7.8,319.0,1004.0,0.0,49.0,0.2,0.0,clear-day
2023-11-29 16:00:00,1.69,-0.5,-2.9,-2.5,86.41,0.0,0.0,8.8,6.9,344.0,1004.2,2.4,0.0,0.0,0.0,clear-night
2023-11-29 17:00:00,0.64,-1.2,-4.2,-2.5,90.95,0.042,100.0,9.7,7.9,296.0,1004.4,87.9,0.0,0.0,0.0,snow
2023-11-29 18:00:00,0.52,-1.5,-4.4,-3.0,89.31,0.0,0.0,10.5,7.8,314.0,1004.4,44.3,0.0,0.0,0.0,partly-cloudy-night
2023-11-29 19:00:00,0.15,-1.7,-4.3,-2.9,91.51,0.0,0.0,8.2,6.6,342.0,1004.4,49.7,0.0,0.0,0.0,partly-cloudy-night
2023-11-29 20:00:00,0.88,-1.6,-4.6,-2.9,91.05,0.0,0.0,9.9,7.9,312.0,1004.3,29.2,0.0,0.0,0.0,partly-cloudy-night
2023-11-29 21:00:00,1.82,-1.9,-4.6,-3.2,90.38,0.0,0.0,8.8,7.2,335.0,1004.2,68.4,0.0,0.0,0.0,partly-cloudy-night
2023-11-29 22:00:00,1.25,-1.8,-4.5,-3.4,89.1,0.0,0.0,9.5,7.0,335.0,1004.1,37.8,0.0,0.0,0.0,partly-cloudy-night
2023-11-29 23:00:00,0.78,-1.5,-5.2,-2.8,91.11,0.0,0.0,14.3,10.3,340.0,1004.2,29.8,0.0,0.0,0.0,partly-cloudy-night
