datetime,Consumption (kWh),temp,feelslike,dew,humidity,precip,windspeed,sealevelpressure,cloudcover,sensor_temp,hour,day_of_week,is_weekend,midnight_flag,part_of_day
2023-11-22 14:30:00,0.55,10.149999999999999,10.149999999999999,8.649999999999999,90.475,0.0,28.950000000000003,1025.55,100.0,19.41040462427745,14,2,0,False,early_afternoon
2023-11-22 15:00:00,0.6,10.2,10.2,8.6,89.51,0.0,26.3,1025.3,100.0,19.387283236994215,15,2,0,False,late_afternoon
2023-11-22 15:30:00,0.57,10.2,10.2,8.5,89.07,0.0,29.450000000000003,1025.35,100.0,19.387283236994215,15,2,0,False,late_afternoon
2023-11-22 16:00:00,0.55,10.2,10.2,8.4,88.63,0.0,32.6,1025.4,100.0,19.387283236994215,16,2,0,False,late_afternoon
2023-11-22 16:30:00,0.52,10.2,10.2,8.55,89.625,0.0,30.6,1025.4,100.0,19.387283236994215,16,2,0,False,late_afternoon
2023-11-22 17:00:00,0.6,10.2,10.2,8.7,90.62,0.0,28.6,1025.4,100.0,19.387283236994215,17,2,0,False,late_afternoon
2023-11-22 17:30:00,0.68,10.2,10.2,8.7,90.5,0.0,27.450000000000003,1025.4,95.05,19.387283236994215,17,2,0,False,late_afternoon
2023-11-22 18:00:00,0.76,10.2,10.2,8.7,90.38,0.0,26.3,1025.4,90.1,19.387283236994215,18,2,0,False,evening
2023-11-22 18:30:00,0.84,10.3,10.3,8.75,90.19,0.0,25.3,1025.35,95.05,19.341040462427745,18,2,0,False,evening
2023-11-22 19:00:00,0.92,10.4,10.4,8.8,90.0,0.0,24.3,1025.3,100.0,19.29479768786127,19,2,0,False,evening
2023-11-22 19:30:00,1.0,10.45,10.45,8.9,90.305,0.0,26.85,1025.25,100.0,19.271676300578036,19,2,0,False,evening
2023-11-22 20:00:00,0.96,10.5,10.5,9.0,90.61,0.0,29.4,1025.2,100.0,19.2485549132948,20,2,0,False,evening
2023-11-22 20:30:00,0.92,10.5,10.5,8.9,89.88,0.0,31.7,1025.0500000000002,99.15,19.2485549132948,20,2,0,False,evening
2023-11-22 21:00:00,0.88,10.5,10.5,8.8,89.15,0.0,34.0,1024.9,98.3,19.2485549132948,21,2,0,False,night
2023-11-22 21:30:00,0.84,10.55,10.55,8.9,89.475,0.0,34.4,1024.85,90.75,19.22543352601156,21,2,0,False,night
2023-11-22 22:00:00,0.05,10.6,10.6,9.0,89.8,0.0,34.8,1024.8,83.2,19.202312138728324,22,2,0,False,night
2023-11-22 22:30:00,0.18,10.6,10.6,9.05,89.895,0.0,37.7,1024.6999999999998,90.75,19.202312138728324,22,2,0,False,night
2023-11-22 23:00:00,0.3,10.6,10.6,9.1,89.99,0.0,40.6,1024.6,98.3,19.202312138728324,23,2,0,False,night
2023-11-22 23:30:00,0.24,10.7,10.7,9.2,90.14,0.0115,41.5,1024.75,99.15,19.156069364161848,23,2,0,False,night
2023-11-23 00:00:00,0.01,10.8,10.8,9.3,90.29,0.023,42.4,1024.9,100.0,19.10982658959537,0,3,0,True,early_morning
2023-11-23 00:30:00,0.02,10.9,10.9,9.3,89.81,0.0115,40.55,1024.75,100.0,19.0635838150289,0,3,0,True,early_morning
2023-11-23 01:00:00,0.03,11.0,11.0,9.3,89.33,0.0,38.7,1024.6,100.0,19.017341040462423,1,3,0,True,early_morning
2023-11-23 01:30:00,0.12,11.05,11.05,9.3,89.11,0.0,35.05,1024.6,100.0,18.99421965317919,1,3,0,True,early_morning
2023-11-23 02:00:00,0.04,11.1,11.1,9.3,88.89,0.0,31.4,1024.6,100.0,18.971098265895957,2,3,0,True,early_morning
2023-11-23 02:30:00,0.05,10.95,10.95,9.25,89.375,0.0115,30.6,1024.6,100.0,19.040462427745663,2,3,0,True,early_morning
2023-11-23 03:00:00,0.05,10.8,10.8,9.2,89.86,0.023,29.8,1024.6,100.0,19.10982658959537,3,3,0,True,early_morning
2023-11-23 03:30:00,0.04,10.7,10.7,9.2,90.33,0.0405,30.05,1024.3,100.0,19.156069364161848,3,3,0,True,early_morning
2023-11-23 04:00:00,0.04,10.6,10.6,9.2,90.8,0.058,30.3,1024.0,100.0,19.202312138728324,4,3,0,True,early_morning
2023-11-23 04:30:00,0.03,10.6,10.6,9.149999999999999,90.61500000000001,0.0465,28.950000000000003,1023.8,90.75,19.202312138728324,4,3,0,True,early_morning
2023-11-23 05:00:00,0.3,10.6,10.6,9.1,90.43,0.035,27.6,1023.6,81.5,19.202312138728324,5,3,0,False,early_morning
2023-11-23 05:30:00,0.32,10.55,10.55,9.1,90.6,0.0175,28.55,1023.5,90.75,19.22543352601156,5,3,0,False,early_morning
2023-11-23 06:00:00,0.35,10.5,10.5,9.1,90.77,0.0,29.5,1023.4,100.0,19.2485549132948,6,3,0,False,morning
2023-11-23 06:30:00,0.38,10.4,10.4,9.05,91.125,0.0115,30.6,1023.2,100.0,19.29479768786127,6,3,0,False,morning
2023-11-23 07:00:00,0.4,10.3,10.3,9.0,91.48,0.023,31.7,1023.0,100.0,19.341040462427745,7,3,0,False,morning
2023-11-23 07:30:00,1.79,10.25,10.25,8.95,91.565,0.023,32.95,1023.05,86.1,19.36416184971098,7,3,0,False,morning
2023-11-23 08:00:00,0.38,10.2,10.2,8.9,91.65,0.023,34.2,1023.1,72.2,19.387283236994215,8,3,0,False,morning
2023-11-23 08:30:00,0.36,10.149999999999999,10.149999999999999,8.95,92.08500000000001,0.0565,34.5,1022.95,83.0,19.41040462427745,8,3,0,False,morning
2023-11-23 09:00:00,0.05,10.1,10.1,9.0,92.52,0.09,34.8,1022.8,93.8,19.43352601156069,9,3,0,False,late_morning
2023-11-23 09:30:00,0.11,10.3,10.3,9.0,91.375,0.045,33.75,1022.65,96.9,19.341040462427745,9,3,0,False,late_morning
2023-11-23 10:00:00,0.18,10.5,10.5,9.0,90.23,0.0,32.7,1022.5,100.0,19.2485549132948,10,3,0,False,late_morning
2023-11-23 10:30:00,0.24,10.65,10.65,9.05,89.67,0.0115,34.2,1022.2,100.0,19.179190751445084,10,3,0,False,late_morning
2023-11-23 11:00:00,0.3,10.8,10.8,9.1,89.11,0.023,35.7,1021.9,100.0,19.10982658959537,11,3,0,False,late_morning
2023-11-23 11:30:00,0.27,10.9,10.9,9.25,89.32,0.0115,35.7,1021.55,100.0,19.0635838150289,11,3,0,False,late_morning
2023-11-23 12:00:00,0.24,11.0,11.0,9.4,89.53,0.0,35.7,1021.2,100.0,19.017341040462423,12,3,0,False,early_afternoon
2023-11-23 12:30:00,0.21,11.05,11.05,9.5,90.025,0.0,35.85,1021.05,100.0,18.99421965317919,12,3,0,False,early_afternoon
2023-11-23 13:00:00,0.4,11.1,11.1,9.6,90.52,0.0,36.0,1020.9,100.0,18.971098265895957,13,3,0,False,early_afternoon
2023-11-23 13:30:00,0.45,11.05,11.05,9.7,91.41,0.0,35.85,1020.5,100.0,18.99421965317919,13,3,0,False,early_afternoon
2023-11-23 14:00:00,0.5,11.0,11.0,9.8,92.3,0.0,35.7,1020.1,100.0,19.017341040462423,14,3,0,False,early_afternoon
2023-11-23 14:30:00,1.16,11.1,11.1,9.850000000000001,91.795,0.068,38.35,1019.85,100.0,18.971098265895957,14,3,0,False,early_afternoon
2023-11-23 15:00:00,0.6,11.2,11.2,9.9,91.29,0.136,41.0,1019.6,100.0,18.92485549132948,15,3,0,False,late_afternoon
2023-11-23 15:30:00,1.16,11.1,11.1,9.850000000000001,91.70500000000001,0.085,40.1,1019.6,100.0,18.971098265895957,15,3,0,False,late_afternoon
2023-11-23 16:00:00,0.55,11.0,11.0,9.8,92.12,0.034,39.2,1019.6,100.0,19.017341040462423,16,3,0,False,late_afternoon
2023-11-23 16:30:00,0.52,10.5,10.5,9.350000000000001,92.345,0.1065,37.75,1019.9000000000001,95.9,19.2485549132948,16,3,0,False,late_afternoon
2023-11-23 17:00:00,0.6,10.0,10.0,8.9,92.57,0.179,36.3,1020.2,91.8,19.479768786127167,17,3,0,False,late_afternoon
2023-11-23 17:30:00,3.3,9.65,7.8,8.2,90.535,0.2825,33.5,1020.55,86.65,20.069364161849716,17,3,0,False,late_afternoon
2023-11-23 18:00:00,0.76,9.3,5.6,7.5,88.5,0.386,30.7,1020.9,81.5,20.65895953757225,18,3,0,False,evening
2023-11-23 18:30:00,0.84,8.95,5.1,6.6,85.245,0.21050000000000002,32.05,1020.8499999999999,66.55,20.85549132947977,18,3,0,False,evening
2023-11-23 19:00:00,0.92,8.6,4.6,5.7,81.99,0.035,33.4,1020.8,51.6,21.052023121387283,19,3,0,False,evening
2023-11-23 19:30:00,1.0,8.5,4.449999999999999,5.25,80.265,0.0175,33.0,1020.8499999999999,50.05,21.10982658959537,19,3,0,False,evening
2023-11-23 20:00:00,0.96,8.4,4.3,4.8,78.54,0.0,32.6,1020.9,48.5,21.167630057803468,20,3,0,False,evening
2023-11-23 20:30:00,3.26,8.350000000000001,4.199999999999999,4.8,78.565,0.0,33.45,1021.05,48.5,21.202312138728324,20,3,0,False,evening
2023-11-23 21:00:00,0.88,8.3,4.1,4.8,78.59,0.0,34.3,1021.2,48.5,21.236994219653177,21,3,0,False,night
2023-11-23 21:30:00,0.84,8.15,3.9499999999999997,4.5,77.75,0.0,33.55,1021.25,60.35,21.30635838150289,21,3,0,False,night
2023-11-23 22:00:00,0.05,8.0,3.8,4.2,76.91,0.0,32.8,1021.3,72.2,21.3757225433526,22,3,0,False,night
2023-11-23 22:30:00,0.18,7.9,3.65,3.95,75.99,0.0,32.8,1021.4,76.85,21.43352601156069,22,3,0,False,night
2023-11-23 23:00:00,0.3,7.8,3.5,3.7,75.07,0.0,32.8,1021.5,81.5,21.491329479768787,23,3,0,False,night
2023-11-23 23:30:00,0.24,7.5,3.2,3.6500000000000004,76.505,0.0,31.5,1021.55,82.0,21.63005780346821,23,3,0,False,night
2023-11-24 00:00:00,0.01,7.2,2.9,3.6,77.94,0.0,30.2,1021.6,82.5,21.76878612716763,0,4,1,True,early_morning
2023-11-24 00:30:00,0.02,7.0,2.75,3.6500000000000004,79.19999999999999,0.0,28.9,1021.55,78.9,21.84971098265896,0,4,1,True,early_morning
2023-11-24 01:00:00,0.03,6.8,2.6,3.7,80.46,0.0,27.6,1021.5,75.3,21.930635838150287,1,4,1,True,early_morning
2023-11-24 01:30:00,0.03,6.65,2.6500000000000004,3.55,80.50999999999999,0.0,24.9,1021.5,81.3,21.953757225433527,1,4,1,True,early_morning
2023-11-24 02:00:00,0.15,6.5,2.7,3.4,80.56,0.0,22.2,1021.5,87.3,21.976878612716764,2,4,1,True,early_morning
2023-11-24 02:30:00,0.05,6.25,2.5,3.0999999999999996,80.035,0.0,21.35,1021.55,85.4,22.08092485549133,2,4,1,True,early_morning
2023-11-24 03:00:00,0.05,6.0,2.3,2.8,79.51,0.0,20.5,1021.6,83.5,22.18497109826589,3,4,1,True,early_morning
2023-11-24 03:30:00,0.04,5.9,2.25,2.5999999999999996,79.025,0.0,19.7,1021.45,91.75,22.21965317919075,3,4,1,True,early_morning
2023-11-24 04:00:00,0.04,5.8,2.2,2.4,78.54,0.0,18.9,1021.3,100.0,22.254335260115607,4,4,1,True,early_morning
2023-11-24 04:30:00,0.03,5.75,1.85,2.3,78.405,0.0,21.2,1021.15,100.0,22.346820809248555,4,4,1,True,early_morning
2023-11-24 05:00:00,0.3,5.7,1.5,2.2,78.27,0.0,23.5,1021.0,100.0,22.4393063583815,5,4,1,False,early_morning
2023-11-24 05:30:00,0.32,5.65,1.55,2.1,77.94,0.0,22.5,1021.05,100.0,22.4393063583815,5,4,1,False,early_morning
2023-11-24 06:00:00,0.35,5.6,1.6,2.0,77.61,0.0,21.5,1021.1,100.0,22.4393063583815,6,4,1,False,morning
2023-11-24 06:30:00,2.22,5.4,1.35,1.75,77.35499999999999,0.0,21.8,1021.3,95.9,22.54335260115607,6,4,1,False,morning
2023-11-24 07:00:00,0.4,5.2,1.1,1.5,77.1,0.0,22.1,1021.5,91.8,22.647398843930635,7,4,1,False,morning
2023-11-24 07:30:00,0.39,4.85,0.6000000000000001,0.9,75.455,0.0,22.75,1021.7,94.05,22.84393063583815,7,4,1,False,morning
2023-11-24 08:00:00,1.27,4.5,0.1,0.3,73.81,0.0,23.4,1021.9,96.3,23.040462427745663,8,4,1,False,morning
2023-11-24 08:30:00,2.01,4.25,-0.05000000000000002,0.04999999999999999,73.855,0.0,21.6,1022.15,72.05,23.13294797687861,8,4,1,False,morning
2023-11-24 09:00:00,0.05,4.0,-0.2,-0.2,73.9,0.0,19.8,1022.4,47.8,23.22543352601156,9,4,1,False,late_morning
2023-11-24 09:30:00,0.46,4.1,-0.25,-0.9000000000000001,69.87,0.0,21.55,1022.55,42.25,23.213872832369944,9,4,1,False,late_morning
2023-11-24 10:00:00,0.18,4.2,-0.3,-1.6,65.84,0.0,23.3,1022.7,36.7,23.202312138728324,10,4,1,False,late_morning
2023-11-24 10:30:00,0.24,4.5,0.0,-1.8,63.58,0.0,23.950000000000003,1022.75,40.150000000000006,23.063583815028903,10,4,1,False,late_morning
2023-11-24 11:00:00,0.85,4.8,0.3,-2.0,61.32,0.0,24.6,1022.8,43.6,22.92485549132948,11,4,1,False,late_morning
2023-11-24 11:30:00,0.27,5.199999999999999,0.8999999999999999,-2.1,59.36,0.0,23.65,1022.55,35.3,22.69364161849711,11,4,1,False,late_morning
2023-11-24 12:00:00,0.84,5.6,1.5,-2.2,57.4,0.0,22.7,1022.3,27.0,22.46242774566474,12,4,1,False,early_afternoon
2023-11-24 12:30:00,0.21,5.4,1.0,-2.1500000000000004,58.295,0.6755,25.9,1022.2,15.05,22.6242774566474,12,4,1,False,early_afternoon
2023-11-24 13:00:00,0.4,5.2,0.5,-2.1,59.19,1.351,29.1,1022.1,3.1,22.786127167630056,13,4,1,False,early_afternoon
2023-11-24 13:30:00,2.5,5.15,0.5,-2.1500000000000004,59.114999999999995,0.6755,28.05,1022.1500000000001,1.55,22.79768786127168,13,4,1,False,early_afternoon
2023-11-24 14:00:00,0.5,5.1,0.5,-2.2,59.04,0.0,27.0,1022.2,0.0,22.809248554913296,14,4,1,False,early_afternoon
2023-11-24 14:30:00,0.55,4.8,0.25,-2.25,60.3,0.0,25.35,1022.25,1.55,22.936416184971097,14,4,1,False,early_afternoon
2023-11-24 15:00:00,0.6,4.5,0.0,-2.3,61.56,0.0,23.7,1022.3,3.1,23.063583815028903,15,4,1,False,late_afternoon
2023-11-24 15:30:00,0.57,4.05,-0.55,-2.3,63.54,0.0,23.5,1022.5999999999999,1.55,23.294797687861276,15,4,1,False,late_afternoon
2023-11-24 16:00:00,0.55,3.6,-1.1,-2.3,65.52,0.0,23.3,1022.9,0.0,23.52601156069364,16,4,1,False,late_afternoon
2023-11-24 16:30:00,0.52,3.0,-1.6,-2.4,68.005,0.0,21.05,1023.2,0.0,23.78034682080925,16,4,1,False,late_afternoon
2023-11-24 17:00:00,0.6,2.4,-2.1,-2.5,70.49,0.0,18.8,1023.5,0.0,24.034682080924856,17,4,1,False,late_afternoon
2023-11-24 17:30:00,0.68,2.1,-1.8,-2.6,71.32,0.0,15.3,1023.75,0.0,24.034682080924856,17,4,1,False,late_afternoon
2023-11-24 18:00:00,0.76,1.8,-1.5,-2.7,72.15,0.0,11.8,1024.0,0.0,24.034682080924856,18,4,1,False,evening
2023-11-24 18:30:00,3.21,1.6,-1.9,-2.7,73.0,0.0,12.600000000000001,1024.0,0.0,24.17341040462428,18,4,1,False,evening
2023-11-24 19:00:00,0.92,1.4,-2.3,-2.7,73.85,0.0,13.4,1024.0,0.0,24.3121387283237,19,4,1,False,evening
2023-11-24 19:30:00,1.0,1.0499999999999998,-2.5999999999999996,-2.75,75.55,0.0,12.7,1024.0,0.0,24.46242774566474,19,4,1,False,evening
2023-11-24 20:00:00,0.96,0.7,-2.9,-2.8,77.25,0.0,12.0,1024.0,0.0,24.612716763005785,20,4,1,False,evening
2023-11-24 20:30:00,0.92,0.7,-2.95,-2.5999999999999996,78.41499999999999,0.0,12.2,1024.05,0.0,24.6242774566474,20,4,1,False,evening
2023-11-24 21:00:00,0.88,0.7,-3.0,-2.4,79.58,0.0,12.4,1024.1,0.0,24.63583815028902,21,4,1,False,night
2023-11-24 21:30:00,0.84,0.44999999999999996,-3.55,-2.55,80.38499999999999,0.0,13.4,1024.05,1.05,24.820809248554912,21,4,1,False,night
2023-11-24 22:00:00,0.05,0.2,-4.1,-2.7,81.19,0.0,14.4,1024.0,2.1,25.00578034682081,22,4,1,False,night
2023-11-24 22:30:00,0.18,0.15000000000000002,-4.1,-2.7,81.3,0.0,14.15,1023.95,1.05,25.017341040462423,22,4,1,False,night
2023-11-24 23:00:00,3.16,0.1,-4.1,-2.7,81.41,0.0,13.9,1023.9,0.0,25.028901734104046,23,4,1,False,night
2023-11-24 23:30:00,0.24,-0.1,-4.199999999999999,-2.75,82.345,0.0,13.3,1023.9,0.0,25.09826589595376,23,4,1,False,night
2023-11-25 00:00:00,0.01,-0.3,-4.3,-2.8,83.28,0.0,12.7,1023.9,0.0,25.167630057803468,0,5,1,True,early_morning
2023-11-25 00:30:00,0.02,-0.5,-4.65,-2.8499999999999996,84.1,0.0,13.1,1023.8499999999999,0.0,25.294797687861276,0,5,1,True,early_morning
2023-11-25 01:00:00,0.03,-0.7,-5.0,-2.9,84.92,0.0,13.5,1023.8,0.0,25.421965317919074,1,5,1,True,early_morning
2023-11-25 01:30:00,0.03,-0.8,-4.9,-2.95,85.28,0.0,12.7,1023.9,0.0,25.421965317919074,1,5,1,True,early_morning
2023-11-25 02:00:00,0.04,-0.9,-4.8,-3.0,85.64,0.0,11.9,1024.0,0.0,25.421965317919074,2,5,1,True,early_morning
2023-11-25 02:30:00,0.05,-0.95,-5.0,-3.1,85.37,0.0,12.350000000000001,1024.0,0.0,25.479768786127167,2,5,1,True,early_morning
2023-11-25 03:00:00,0.05,-1.0,-5.2,-3.2,85.1,0.0,12.8,1024.0,0.0,25.53757225433526,3,5,1,True,early_morning
2023-11-25 03:30:00,0.04,-0.95,-5.15,-3.2,85.00999999999999,0.0,12.7,1023.8,6.7,25.514450867052023,3,5,1,True,early_morning
2023-11-25 04:00:00,0.04,-0.9,-5.1,-3.2,84.92,0.0,12.6,1023.6,13.4,25.491329479768787,4,5,1,True,early_morning
2023-11-25 04:30:00,0.03,-0.8500000000000001,-4.75,-3.2,84.35,0.0,11.75,1023.4000000000001,13.9,25.39884393063584,4,5,1,True,early_morning
2023-11-25 05:00:00,0.3,-0.8,-4.4,-3.2,83.78,0.0,10.9,1023.2,14.4,25.30635838150289,5,5,1,False,early_morning
2023-11-25 05:30:00,0.32,-0.9,-4.6,-3.2,84.53999999999999,0.0,10.9,1023.05,26.6,25.3757225433526,5,5,1,False,early_morning
2023-11-25 06:00:00,0.35,-1.0,-4.8,-3.2,85.3,0.0,10.9,1022.9,38.8,25.44508670520231,6,5,1,False,morning
2023-11-25 06:30:00,1.1,-1.1,-4.75,-3.25,85.49000000000001,0.0,10.4,1022.75,40.5,25.45664739884393,6,5,1,False,morning
2023-11-25 07:00:00,0.4,-1.2,-4.7,-3.3,85.68,0.0,9.9,1022.6,42.2,25.46820809248555,7,5,1,False,morning
2023-11-25 07:30:00,0.39,-1.2999999999999998,-4.95,-3.4,85.515,0.0,10.4,1022.6,23.6,25.54913294797688,7,5,1,False,morning
2023-11-25 08:00:00,1.21,-1.4,-5.2,-3.5,85.35,0.0,10.9,1022.6,5.0,25.63005780346821,8,5,1,False,morning
2023-11-25 08:30:00,0.36,-0.95,-4.55,-3.3,84.07499999999999,0.0,10.350000000000001,1022.6,13.95,25.3757225433526,8,5,1,False,morning
2023-11-25 09:00:00,0.56,-0.5,-3.9,-3.1,82.8,0.0,9.8,1022.6,22.9,25.121387283236995,9,5,1,False,late_morning
2023-11-25 09:30:00,0.11,0.25,-2.7,-2.7,80.82,0.0,8.9,1022.5,27.35,24.67052023121387,9,5,1,False,late_morning
2023-11-25 10:00:00,0.18,1.0,-1.5,-2.3,78.84,0.0,8.0,1022.4,31.8,24.21965317919075,10,5,1,False,late_morning
2023-11-25 10:30:00,0.24,1.65,-0.95,-2.0,76.84,0.0,8.75,1022.3,16.75,23.942196531791907,10,5,1,False,late_morning
2023-11-25 11:00:00,0.3,2.3,-0.4,-1.7,74.84,0.0,9.5,1022.2,1.7,23.664739884393065,11,5,1,False,late_morning
2023-11-25 11:30:00,0.27,2.95,0.09999999999999998,-1.35,73.345,0.0175,10.7,1022.05,0.85,23.39884393063584,11,5,1,False,late_morning
2023-11-25 12:00:00,0.24,3.6,0.6,-1.0,71.85,0.035,11.9,1021.9,0.0,23.13294797687861,12,5,1,False,early_afternoon
2023-11-25 12:30:00,0.21,3.95,1.15,-0.8,71.015,0.0175,11.350000000000001,1021.65,0.0,22.92485549132948,12,5,1,False,early_afternoon
2023-11-25 13:00:00,0.4,4.3,1.7,-0.6,70.18,0.0,10.8,1021.4,0.0,22.716763005780347,13,5,1,False,early_afternoon
2023-11-25 13:30:00,0.45,4.4,1.7999999999999998,-0.6,69.86500000000001,0.0,10.850000000000001,1021.25,0.0,22.67052023121387,13,5,1,False,early_afternoon
2023-11-25 14:00:00,0.5,4.5,1.9,-0.6,69.55,0.0,10.9,1021.1,0.0,22.6242774566474,14,5,1,False,early_afternoon
2023-11-25 14:30:00,0.55,4.2,1.75,-0.7,70.35499999999999,0.0,9.95,1021.0,0.0,22.728323699421964,14,5,1,False,early_afternoon
2023-11-25 15:00:00,0.6,3.9,1.6,-0.8,71.16,0.0,9.0,1020.9,0.0,22.83236994219653,15,5,1,False,late_afternoon
2023-11-25 15:30:00,0.57,3.15,0.8,-0.9500000000000001,74.4,0.0,8.6,1021.0,4.2,23.190751445086704,15,5,1,False,late_afternoon
2023-11-25 16:00:00,0.55,2.4,0.0,-1.1,77.64,0.0,8.2,1021.1,8.4,23.54913294797688,16,5,1,False,late_afternoon
2023-11-25 16:30:00,0.52,1.85,-0.45,-1.2000000000000002,80.225,0.0,7.699999999999999,1021.1,12.600000000000001,23.78034682080925,16,5,1,False,late_afternoon
2023-11-25 17:00:00,0.6,1.3,-0.9,-1.3,82.81,0.0,7.2,1021.1,16.8,24.01156069364162,17,5,1,False,late_afternoon
2023-11-25 17:30:00,0.68,1.1,-1.1,-1.5,82.735,0.0,7.1,1021.05,18.35,24.104046242774565,17,5,1,False,late_afternoon
2023-11-25 18:00:00,0.76,0.9,-1.3,-1.7,82.66,0.0,7.0,1021.0,19.9,24.196531791907518,18,5,1,False,evening
2023-11-25 18:30:00,3.26,0.8,-1.4500000000000002,-1.75,83.09,0.0,7.0,1021.05,30.2,24.254335260115607,18,5,1,False,evening
2023-11-25 19:00:00,0.92,0.7,-1.6,-1.8,83.52,0.0,7.0,1021.1,40.5,24.3121387283237,19,5,1,False,evening
2023-11-25 19:30:00,1.0,0.6499999999999999,-1.65,-1.7000000000000002,84.37,0.0,7.0,1021.05,50.45,24.335260115606932,19,5,1,False,evening
2023-11-25 20:00:00,0.96,0.6,-1.7,-1.6,85.22,0.0,7.0,1021.0,60.4,24.35838150289017,20,5,1,False,evening
2023-11-25 20:30:00,0.92,0.6,-1.5499999999999998,-1.65,85.045,0.0,6.6,1020.85,60.4,24.32369942196532,20,5,1,False,evening
2023-11-25 21:00:00,0.88,0.6,-1.4,-1.7,84.87,0.0,6.2,1020.7,60.4,24.289017341040463,21,5,1,False,night
2023-11-25 21:30:00,0.84,0.44999999999999996,-1.7,-1.7,85.5,0.0,6.550000000000001,1020.7,44.25,24.393063583815028,21,5,1,False,night
2023-11-25 22:00:00,0.05,0.3,-2.0,-1.7,86.13,0.0,6.9,1020.7,28.1,24.4971098265896,22,5,1,False,night
2023-11-25 22:30:00,0.18,0.15,-2.25,-1.7,87.09,0.0,7.1,1020.55,38.3,24.589595375722546,22,5,1,False,night
2023-11-25 23:00:00,0.3,0.0,-2.5,-1.7,88.05,0.0,7.3,1020.4,48.5,24.68208092485549,23,5,1,False,night
2023-11-25 23:30:00,0.24,0.2,-1.95,-1.7,87.00999999999999,0.0,6.5,1020.25,65.0,24.508670520231213,23,5,1,False,night
2023-11-26 00:00:00,0.01,0.4,-1.4,-1.7,85.97,0.0,5.7,1020.1,81.5,24.335260115606932,0,6,1,True,early_morning
2023-11-26 00:30:00,0.02,0.5,-1.25,-1.7,85.265,0.0,5.65,1019.9000000000001,90.75,24.277456647398843,0,6,1,True,early_morning
2023-11-26 01:00:00,0.03,0.6,-1.1,-1.7,84.56,0.0,5.6,1019.7,100.0,24.21965317919075,1,6,1,True,early_morning
2023-11-26 01:30:00,0.03,0.3,-1.7,-1.6,87.17500000000001,0.0,6.25,1019.55,100.0,24.427745664739884,1,6,1,True,early_morning
2023-11-26 02:00:00,0.04,0.0,-2.3,-1.5,89.79,0.0,6.9,1019.4,100.0,24.63583815028902,2,6,1,True,early_morning
2023-11-26 02:30:00,0.14,0.15,-1.7,-1.35,89.75,0.0,5.85,1019.0999999999999,100.0,24.46242774566474,2,6,1,True,early_morning
2023-11-26 03:00:00,0.11,0.3,-1.1,-1.2,89.71,0.0,4.8,1018.8,100.0,24.289017341040463,3,6,1,True,early_morning
2023-11-26 03:30:00,0.04,0.4,-0.30000000000000004,-1.2,88.815,0.0,4.8,1018.55,100.0,24.08092485549133,3,6,1,True,early_morning
2023-11-26 04:00:00,0.04,0.5,0.5,-1.2,87.92,0.0,4.8,1018.3,100.0,23.872832369942195,4,6,1,True,early_morning
2023-11-26 04:30:00,0.03,0.55,-0.35,-1.15,88.00999999999999,0.0,5.3,1018.0999999999999,100.0,24.057803468208093,4,6,1,True,early_morning
2023-11-26 05:00:00,0.3,0.6,-1.2,-1.1,88.1,0.0,5.8,1017.9,100.0,24.242774566473987,5,6,1,False,early_morning
2023-11-26 05:30:00,0.32,0.6499999999999999,-1.2,-1.0,88.35499999999999,0.0,5.9,1017.7,96.8,24.23121387283237,5,6,1,False,early_morning
2023-11-26 06:00:00,0.35,0.7,-1.2,-0.9,88.61,0.0,6.0,1017.5,93.6,24.21965317919075,6,6,1,False,morning
2023-11-26 06:30:00,0.38,0.7,-1.0,-0.9,89.095,0.0,5.5,1017.25,96.8,24.17341040462428,6,6,1,False,morning
2023-11-26 07:00:00,0.4,0.7,-0.8,-0.9,89.58,0.0,5.0,1017.0,100.0,24.127167630057805,7,6,1,False,morning
2023-11-26 07:30:00,0.39,0.6499999999999999,-1.2000000000000002,-0.8500000000000001,89.965,0.0,5.8,1016.85,100.0,24.23121387283237,7,6,1,False,morning
2023-11-26 08:00:00,0.38,0.6,-1.6,-0.8,90.35,0.0,6.6,1016.7,100.0,24.335260115606932,8,6,1,False,morning
2023-11-26 08:30:00,0.36,0.75,-1.4500000000000002,-0.6000000000000001,90.49,0.0,6.8,1016.6500000000001,97.95,24.265895953757227,8,6,1,False,morning
2023-11-26 09:00:00,0.05,0.9,-1.3,-0.4,90.63,0.0,7.0,1016.6,95.9,24.196531791907518,9,6,1,False,late_morning
2023-11-26 09:30:00,0.11,1.5,-0.7000000000000001,-0.050000000000000044,89.24,0.0,7.35,1016.3,96.9,23.91907514450867,9,6,1,False,late_morning
2023-11-26 10:00:00,0.18,2.1,-0.1,0.3,87.85,0.0,7.7,1016.0,97.9,23.641618497109825,10,6,1,False,late_morning
2023-11-26 10:30:00,0.24,2.6,0.5000000000000001,0.4,85.645,0.0,7.4,1015.7,98.95,23.387283236994215,10,6,1,False,late_morning
2023-11-26 11:00:00,0.3,3.1,1.1,0.5,83.44,0.0,7.1,1015.4,100.0,23.13294797687861,11,6,1,False,late_morning
2023-11-26 11:30:00,0.27,3.35,1.35,0.65,82.815,0.0,7.35,1015.0,100.0,23.017341040462423,11,6,1,False,late_morning
