name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
sheffield,2023-11-28T00:00:00,4.3,0.9,3.8,96.66,0,0,,0,0,23.7,14.7,10,1008.2,100,26.6,0,0,0,,Overcast,cloudy,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-28T01:00:00,4.3,0.7,3.5,95.05,0.035,100,rain,0,0,25.4,16.2,26,1008.8,100,23.9,0,0,0,,"Rain, Overcast",rain,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-28T02:00:00,4.1,0.9,3.3,94.55,0,0,,0,0,22.3,13.6,24,1009.6,88.5,28.8,0,0,0,,Partially cloudy,partly-cloudy-night,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-28T03:00:00,3.7,1,2.8,93.69,0.09,100,rain,0,0,17.6,10.4,23,1010.4,100,31.6,0,0,0,,"Rain, Overcast",rain,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-28T04:00:00,3.4,0.6,2.7,94.93,0,0,,0,0,16.2,11,354,1010.6,84.9,25.4,0,0,0,,Partially cloudy,partly-cloudy-night,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-28T05:00:00,2.6,0,1.9,95.37,0.034,100,rain,0,0,12.6,9.2,358,1011,91.6,23,0,0,0,,"Rain, Overcast",rain,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-28T06:00:00,2.4,0.4,1.9,96.51,0,0,,0,0,9.9,7.2,323,1011.2,93.3,24.5,0,0,0,,Overcast,cloudy,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-28T07:00:00,1.9,-0.6,1.5,96.66,0,0,,0,0,12.9,8.6,316,1011.5,56.4,24.5,0,0,0,,Partially cloudy,partly-cloudy-night,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-28T08:00:00,1.5,-1.2,1,96.4,0,0,,0,0,12.5,9,322,1011.8,33.4,24.1,11,0,0,,Partially cloudy,partly-cloudy-day,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-28T09:00:00,1.4,-1.1,0.8,95.89,0,0,,0,0,11.2,8.2,311,1011.9,14,27.3,105,0.4,1,,Clear,clear-day,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-28T10:00:00,2.4,-0.3,1.3,92.26,0,0,,0,0,12.5,9.5,299,1011.9,8.2,29.3,207,0.7,2,,Clear,clear-day,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-28T11:00:00,3.7,1.4,2,88.45,0,0,,0,0,12.8,8.8,323,1011.7,8.4,32.3,265,1,3,,Clear,clear-day,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-28T12:00:00,4.8,2.4,1.7,80.31,0,0,,0,0,14.7,10.2,295,1011,0,33,292,1.1,3,,Clear,clear-day,"D3696,03346099999,03330099999,03354099999,03351099999"
sheffield,2023-11-28T13:00:00,5.4,2.6,1.3,74.89,0,0,,0,0,17.7,13.2,286,1010.5,0,37.6,257,0.9,3,,Clear,clear-day,"D3696,03346099999,03330099999,03354099999,03351099999"
sheffield,2023-11-28T14:00:00,5.1,1.7,1.2,76.13,0,0,,0,0,23.5,16.1,288,1010.2,21.1,43.1,160,0.6,2,,Partially cloudy,partly-cloudy-day,"D3696,03346099999,03330099999,03354099999,03351099999"
sheffield,2023-11-28T15:00:00,4.3,1.5,0.9,78.55,0,0,,0,0,18.6,11.6,296,1010.1,59,31.8,23,0.1,0,,Partially cloudy,partly-cloudy-day,"D3696,03346099999,03330099999,03354099999,03351099999"
sheffield,2023-11-28T16:00:00,3.3,0.9,0.7,82.95,0,0,,0,0,13.5,9.2,299,1009.9,58.3,37.5,0,0,0,,Partially cloudy,partly-cloudy-night,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-28T17:00:00,2.3,-0.3,0.5,87.63,0,0,,0,0,13.2,9.1,311,1009.6,49.1,27.1,0,0,0,,Partially cloudy,partly-cloudy-night,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-28T18:00:00,2,-0.8,0.8,91.72,0,0,,0,0,12.2,9.6,317,1009.3,77.4,17.9,0,0,0,,Partially cloudy,partly-cloudy-night,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-28T19:00:00,1.7,-1.4,0.8,93.4,0.105,100,"rain,snow",0,0,15.2,10.8,294,1009,64.7,14,0,0,0,,"Snow, Rain, Partially cloudy",rain,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-28T20:00:00,1.5,-2.1,0.9,95.54,0,0,,0,0,17,12.4,281,1008.7,71,12.1,0,0,0,,Partially cloudy,partly-cloudy-night,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-28T21:00:00,1.1,-2,0.6,96.4,0,0,,0,0,14.6,9.9,303,1008.5,67.4,7.8,0,0,0,,Partially cloudy,partly-cloudy-night,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-28T22:00:00,0.8,-2.4,0.4,97.3,0,0,,0,0,14.8,10.2,302,1008.3,48.5,12.3,0,0,0,,Partially cloudy,partly-cloudy-night,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-28T23:00:00,0.4,-3.2,-0.6,92.93,0,0,,0,0,14.7,11.7,310,1008.2,38.5,15.1,0,0,0,,Partially cloudy,partly-cloudy-night,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-29T00:00:00,-0.3,-3.3,-1.6,90.72,0,0,,0,0,13.8,8.8,312,1008,19.4,15.8,0,0,0,,Clear,clear-night,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-29T01:00:00,-0.7,-4,-2.4,88.37,0,0,,0,0,13.2,9.3,314,1007.9,5,19.2,0,0,0,,Clear,clear-night,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-29T02:00:00,-1,-4.1,-2.9,87.31,0,0,,0,0,10.9,8.4,314,1007.7,18.3,26.8,0,0,0,,Clear,clear-night,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-29T03:00:00,-1.5,-4.5,-3.5,86.14,0,0,,0,0,11,8,309,1007.4,16.8,32.7,0,0,0,,Clear,clear-night,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-29T04:00:00,-1.5,-4.9,-3.6,85.72,0,0,,0,0,11.4,9,322,1006.9,16.8,32.2,0,0,0,,Clear,clear-night,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-29T05:00:00,-1.8,-5.2,-4.1,84.6,0,0,,0,0,11.7,9,334,1006.7,16.8,35.8,0,0,0,,Clear,clear-night,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-29T06:00:00,-2,-5.4,-4.2,85.05,0,0,,0,0,11.8,9,316,1006.4,16.8,36.8,0,0,0,,Clear,clear-night,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-29T07:00:00,-2.1,-6,-4.3,85.35,0,0,,0,0,13.6,10.5,326,1006.3,16.8,35.9,0,0,0,,Clear,clear-night,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-29T08:00:00,-2.4,-5.8,-4.2,87.22,0,0,,0,1,11.5,8.9,320,1006.2,16.8,29.2,9,0,0,,Clear,clear-day,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-29T09:00:00,-2.1,-5.7,-4,86.93,0,0,,0,1,11.7,9.6,334,1006.3,16.8,26.5,114,0.4,1,,Clear,clear-day,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-29T10:00:00,-1.1,-4.3,-3.3,85.08,0,0,,0,1,11.9,8.8,332,1006,17.1,28.2,172,0.6,2,,Clear,clear-day,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-29T11:00:00,0.1,-2.8,-2.6,82.14,0,0,,0,1,11.5,8.8,304,1005.6,12.4,31.4,275,1,3,,Clear,clear-day,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-29T12:00:00,0.3,-2.8,-2.4,82.09,0,0,,0,1,13.1,9.4,311,1005.1,11.4,36.8,285,1,3,,Clear,clear-day,"D3696,03346099999,03330099999,03344099999,03351099999"
sheffield,2023-11-29T13:00:00,1.1,-1.4,-2.1,79.39,0.022,100,"rain,snow",0,0,13.3,7.9,312,1004.7,0,38.8,258,0.9,3,,"Snow, Rain",rain,"D3696,03346099999,03330099999,03344099999,03351099999"
sheffield,2023-11-29T14:00:00,0.8,-1.8,-2.2,80.39,0,0,,0,0,12,8.1,340,1004.3,0,41.7,70,0.3,1,,Clear,clear-day,"D3696,03346099999,03330099999,03344099999,03351099999"
sheffield,2023-11-29T15:00:00,0.9,-1.6,-2.1,79.83,0,0,,0,0,11.7,7.8,319,1004,0,37.4,49,0.2,0,,Clear,clear-day,"D3696,03346099999,03330099999,03344099999,03351099999"
sheffield,2023-11-29T16:00:00,-0.5,-2.9,-2.5,86.41,0,0,,0,0,8.8,6.9,344,1004.2,2.4,24.7,0,0,0,,Clear,clear-night,"D3696,03346099999,03330099999,03344099999,03351099999"
sheffield,2023-11-29T17:00:00,-1.2,-4.2,-2.5,90.95,0.042,100,"rain,snow",0,0,9.7,7.9,296,1004.4,87.9,21.9,0,0,0,,"Snow, Rain, Partially cloudy",snow,"D3696,03346099999,03330099999,03344099999,03351099999"
sheffield,2023-11-29T18:00:00,-1.5,-4.4,-3,89.31,0,0,,0,0,10.5,7.8,314,1004.4,44.3,22.7,0,0,0,,Partially cloudy,partly-cloudy-night,"D3696,03346099999,03330099999,03344099999,03351099999"
sheffield,2023-11-29T19:00:00,-1.7,-4.3,-2.9,91.51,0,0,,0,0,8.2,6.6,342,1004.4,49.7,18.5,0,0,0,,Partially cloudy,partly-cloudy-night,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-29T20:00:00,-1.6,-4.6,-2.9,91.05,0,0,,0,0,9.9,7.9,312,1004.3,29.2,19.2,0,0,0,,Partially cloudy,partly-cloudy-night,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-29T21:00:00,-1.9,-4.6,-3.2,90.38,0,0,,0,0,8.8,7.2,335,1004.2,68.4,22.9,0,0,0,,Partially cloudy,partly-cloudy-night,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-29T22:00:00,-1.8,-4.5,-3.4,89.1,0,0,,0,1,9.5,7,335,1004.1,37.8,22.9,0,0,0,,Partially cloudy,partly-cloudy-night,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
sheffield,2023-11-29T23:00:00,-1.5,-5.2,-2.8,91.11,0,0,,0,0,14.3,10.3,340,1004.2,29.8,16.1,0,0,0,,Partially cloudy,partly-cloudy-night,"D3696,03346099999,03330099999,03344099999,03354099999,03351099999"
